img_id,crc,ira,irb,irc,ird,c_rg,c_rb,c_bg,c_rr,c_gg,c_bb,adhocb1,adhocg1,adhocr1,adhocb2,adhocg2,adhocg3,class
ISIC_0031795.jpg,0.104297683,0.030151361,7.267009041,12.38903595,346.4126443,0.693318587,0.711907929,0.786913717,-0.414484323,-0.202306954,-0.229034323,0.848900637,0.816037804,0.845688484,0.939172185,0.884690461,0.899969298,Melanoma
ISIC_0031844.jpg,0.138173149,0.049537025,2.801934931,16.77703796,561.1815771,0.408580055,0.498215735,0.608015963,-0.757064559,-0.332555001,-0.461986475,0.909258738,0.921511281,0.979907549,0.837913565,0.889179232,0.982523781,Melanoma
ISIC_0031908.jpg,0.281569897,0.02476793,4.215822122,4.536802155,221.4333289,0.662033795,0.750565322,0.869605621,-0.646492452,-0.096233971,-0.176668657,0.839839346,0.697466199,0.797184787,0.906280125,0.82166149,0.886429796,Melanoma
ISIC_0031931.jpg,0.026077298,0.072899197,7.974910045,401.7738357,812.3487792,0.371521188,0.396784692,0.480524324,-0.729919453,-0.498828126,-0.541395558,0.836544826,0.882971069,0.968390869,0.905302921,0.919709779,1.012623042,Melanoma
ISIC_0031941.jpg,0.178666259,0.026191754,4.893347521,5.828936728,298.1799766,0.775083592,0.79351214,0.858345621,-0.327825266,-0.130071953,-0.154327456,0.941437292,0.826939598,0.820421608,0.990364031,0.874765111,0.897930201,Melanoma
ISIC_0031957.jpg,0.129669487,0.056021774,5.623485377,7.228070412,172.9243261,0.438050328,0.602744337,0.691705194,-0.724076932,-0.217926636,-0.436084899,0.652036413,0.825890819,0.931165621,0.70194217,0.837005737,0.932895346,Melanoma
ISIC_0031958.jpg,0.040725009,0.074893153,5.664936879,96.14606065,686.480285,0.428898067,0.515699252,0.621366447,-0.730474739,-0.321092698,-0.446504687,1.032206977,0.992087508,1.022431128,0.817299911,0.868593001,0.990797762,Melanoma
ISIC_0031977.jpg,0.152417589,0.038687881,5.798328466,11.58378072,244.8074577,0.605109242,0.659436675,0.762571934,-0.566379255,-0.204800421,-0.275321861,0.652999459,0.698870441,0.82437691,0.747867057,0.766180015,0.861439261,Melanoma
ISIC_0031999.jpg,0.15631304,0.052108678,5.958155069,6.642306614,136.4284775,0.689449719,0.63923029,0.76831986,-0.483560325,-0.269130813,-0.199412947,0.738781481,0.60055693,0.794422172,0.762000689,0.660792365,0.819144141,Melanoma
ISIC_0032036.jpg,0.049980688,0.052826794,7.376372978,75.68444995,587.6256067,0.328594494,0.377006318,0.457608739,-0.771181249,-0.503273135,-0.584530241,0.773105607,0.829177193,0.950434209,0.858005796,0.922124018,1.000278212,Melanoma
ISIC_0032044.jpg,0.070044622,0.045076487,4.990246934,31.97005449,689.5259486,0.493665034,0.58092794,0.691652435,-0.688146886,-0.255198644,-0.372547148,0.865936666,0.833329373,0.961556779,0.945450269,0.892533879,0.975792167,Melanoma
ISIC_0032070.jpg,0.012978405,0.098210014,12.50954936,241.2438607,748.8852481,0.28575273,0.313094836,0.399031061,-0.816481505,-0.577968655,-0.624891841,1.087581658,1.006768365,1.04021378,0.930836321,0.942898104,1.009164991,Melanoma
ISIC_0032072.jpg,0.020953839,0.092889017,8.217082527,223.4321174,757.4584468,0.311601595,0.355136435,0.445454062,-0.800564021,-0.519467881,-0.591977452,0.958257987,0.928960391,1.005409184,0.84165425,0.85722845,0.991261735,Melanoma
ISIC_0032095.jpg,0.204518521,0.032170001,5.647632393,2.671259893,108.5400833,0.465668851,0.53845236,0.658909697,-0.723017735,-0.294622164,-0.39486873,0.934699195,0.853194824,0.897186855,0.955043326,0.888819455,0.927171647,Melanoma
ISIC_0032110.jpg,0.05244892,0.045466317,10.18048191,41.41711304,415.2841409,0.772830301,0.801481106,0.856345146,-0.310039858,-0.131115198,-0.169321976,1.085434997,0.969292247,0.977164142,0.941373849,0.884026187,0.894795048,Melanoma
ISIC_0032134.jpg,0.135290312,0.0289123,6.951714798,6.815334124,228.6623464,0.765185819,0.783657338,0.829456689,-0.297867857,-0.157124484,-0.185100588,1.03887408,1.013528695,0.941482459,0.824596871,0.777876567,0.79470929,Melanoma
ISIC_0032190.jpg,0.111327308,0.05632575,2.566927888,103.0004413,761.3365288,0.871633933,0.877224954,0.918708944,-0.193849542,-0.077753189,-0.084988238,0.902820074,0.781322527,0.82137276,0.386232101,0.419117704,0.548114791,Melanoma
ISIC_0032197.jpg,0.139861433,0.035425313,5.544245985,6.368326955,244.4304192,0.675058896,0.68930612,0.723715653,-0.365401556,-0.26416326,-0.288945946,0.861576546,0.771331926,0.774911002,0.900959598,0.831101845,0.826493655,Melanoma
ISIC_0032204.jpg,0.179777079,0.043583469,2.366665956,7.471578689,514.3885768,0.517114056,0.620965718,0.733974709,-0.687998256,-0.208797663,-0.33889624,0.841406625,0.790199821,0.874776204,0.81047785,0.842331013,0.943485555,Melanoma
ISIC_0032219.jpg,0.083922399,0.039687635,7.650425106,21.65000001,364.2125812,0.565338216,0.697330161,0.799696281,-0.656802078,-0.139474388,-0.287647642,0.896256158,0.860113327,0.902709167,0.890229905,0.851896468,0.919478957,Melanoma
ISIC_0032232.jpg,0.336702755,0.041866366,4.223745077,3.017525348,87.90552378,0.856148675,0.862088009,0.892010012,-0.183681155,-0.10351698,-0.112622864,0.671259959,0.629148519,0.618258635,0.630453853,0.597536177,0.602199252,Melanoma
ISIC_0032245.jpg,0.095716087,0.039836494,3.817802093,9.715883093,619.4074059,0.599085447,0.619187484,0.715041684,-0.535763501,-0.270666256,-0.299996754,0.900602221,0.869732787,0.872912451,0.77305309,0.802099731,0.88636807,Melanoma
ISIC_0032248.jpg,0.074183187,0.057296312,8.625026391,123.5265911,320.2469675,0.582021956,0.588072971,0.680682073,-0.537657907,-0.318307401,-0.326868699,1.243352645,1.06069022,0.882390335,1.025240468,0.870512261,0.847664193,Melanoma
ISIC_0032265.jpg,0.284546923,0.019445087,4.402367453,2.890525295,204.3697039,0.729064999,0.743390554,0.849248021,-0.461172602,-0.142785654,-0.15917098,1.161995612,1.042312533,1.025519397,0.977505077,0.867641487,0.941741845,Melanoma
ISIC_0032313.jpg,0.185126055,0.045170215,5.051772683,5.166150822,150.3247763,0.818741724,0.828255176,0.895549935,-0.298022347,-0.098953767,-0.110222298,0.817002019,0.558963134,0.687010248,0.61791734,0.541097858,0.682342979,Melanoma
ISIC_0032424.jpg,0.233551419,0.022204091,4.713739687,3.847611334,230.9178127,0.928789712,0.910939939,0.920242738,-0.079452795,-0.101310953,-0.064601726,1.054892051,0.805364783,0.540491934,0.871239179,0.643271318,0.511914843,Melanoma
ISIC_0032425.jpg,0.127429979,0.031641712,6.586816149,6.9057466,242.046441,0.444210692,0.542831657,0.672596429,-0.776091245,-0.269303604,-0.398023875,0.855044649,0.816449679,0.936642622,0.837629127,0.837534524,0.950873818,Melanoma
ISIC_0032433.jpg,0.052332873,0.071217244,4.7384582,29.76445086,613.5288762,0.386399055,0.476556234,0.593626727,-0.790427845,-0.346656147,-0.476352008,0.844332158,0.865314716,0.97484961,0.707537885,0.8177439,1.027045236,Melanoma
ISIC_0032447.jpg,0.082373013,0.052742,6.11315746,13.67151256,326.7911329,0.932434061,0.944165856,0.976785597,-0.162107028,-0.019265501,-0.028186587,0.569311617,0.466440631,0.56767717,0.695981887,0.627585064,0.719844782,Melanoma
ISIC_0032462.jpg,0.081009486,0.056502759,4.245887724,20.45579432,535.1868358,0.447287125,0.537061132,0.668660722,-0.772223062,-0.277510415,-0.395579654,0.827939931,0.818065565,0.921949565,0.83681944,0.83597784,0.938615113,Melanoma
ISIC_0032466.jpg,0.21668558,0.030668874,4.903486818,6.21416024,215.4400083,0.888144033,0.89222085,0.923760655,-0.157494212,-0.074839963,-0.079712667,1.000951187,0.656355755,0.536143089,0.713969632,0.634643436,0.652629806,Melanoma
ISIC_0032504.jpg,0.129918152,0.03437989,6.461721861,8.256958843,244.1283927,0.674222427,0.715761712,0.829927761,-0.544460936,-0.148385061,-0.194924145,1.233753742,1.115509455,1.070688566,0.852478435,0.79060292,0.899720173,Melanoma
ISIC_0032526.jpg,0.349341494,0.021829604,4.401163961,1.514118843,95.78786703,0.916229893,0.918476088,0.954338854,-0.149556528,-0.044433701,-0.046914622,0.839295287,0.705168704,0.617109246,0.542419624,0.455000544,0.545261273,Melanoma
ISIC_0032531.jpg,0.192265209,0.028477084,4.731355409,4.809766423,244.4175496,0.809392738,0.786031068,0.848019962,-0.268224781,-0.171072193,-0.135610297,0.754319507,0.620024047,0.560505976,0.942625362,0.835589173,0.80401931,Melanoma
ISIC_0032544.jpg,0.113163875,0.035034559,4.313722931,9.971046998,512.6257753,0.721617117,0.720452385,0.837025439,-0.47742211,-0.163766353,-0.162361719,1.042771977,0.914275431,0.961338056,0.930776826,0.82389451,0.922646242,Melanoma
ISIC_0032547.jpg,0.272188205,0.021492567,5.043464653,3.113255603,162.4808841,0.814748992,0.850372553,0.915190281,-0.326810499,-0.068508709,-0.105007557,1.106462503,0.843548452,0.822724011,0.793816247,0.643795047,0.745881623,Melanoma
ISIC_0032550.jpg,0.073369451,0.059981926,3.964317156,49.62779276,666.6681102,0.676368187,0.654780894,0.771276884,-0.488459163,-0.243966017,-0.214408844,0.918400857,0.851122818,0.909642001,0.827987909,0.787215512,1.005970089,Melanoma
ISIC_0032552.jpg,0.256760203,0.035116467,5.098085604,3.85128172,117.5863601,0.702384208,0.786759828,0.862875846,-0.462800931,-0.098237957,-0.191369298,0.546998805,0.554005011,0.757013443,0.621190014,0.658999602,0.809990682,Melanoma
ISIC_0032559.jpg,0.333194061,0.034551558,3.694592192,4.110220248,155.5109112,0.762824558,0.751793358,0.804748028,-0.301477244,-0.204319843,-0.186560159,0.611846103,0.589460934,0.581389414,0.792829789,0.768916852,0.710465302,Melanoma
ISIC_0032596.jpg,0.077790909,0.053963387,4.613922834,23.89813005,543.5339733,0.577018847,0.635303764,0.741948966,-0.597762562,-0.222603541,-0.299324442,1.047323855,0.990389721,1.04201064,0.663945627,0.720179049,0.943159177,Melanoma
ISIC_0032597.jpg,0.100163744,0.034802851,6.694759693,16.03811953,379.6892233,0.544239415,0.618590766,0.751077345,-0.698358822,-0.208315961,-0.297447982,1.317597929,1.196385648,1.083635738,1.124472455,1.04828758,1.033046946,Melanoma
ISIC_0032598.jpg,0.148672267,0.038383063,2.811921489,9.837503798,608.7387815,0.673056297,0.703785644,0.806040798,-0.499297153,-0.175727499,-0.21407521,0.812879061,0.716174827,0.838495156,0.609784282,0.642802958,0.91358353,Melanoma
ISIC_0032602.jpg,0.143155307,0.033385419,3.730832347,10.62232497,521.3048508,0.57493261,0.564631261,0.741764659,-0.716633567,-0.264486579,-0.25211902,1.03905343,0.927008112,1.018896604,0.996265302,0.917850525,1.070556666,Melanoma
ISIC_0032622.jpg,0.322681061,0.022460406,4.365363935,2.793593079,154.9142961,0.828627619,0.878305117,0.945376972,-0.381791196,-0.038787041,-0.076916149,0.984177108,0.56951153,0.499176482,0.697407274,0.607993217,0.777465794,Melanoma
ISIC_0032637.jpg,0.221440881,0.024343102,3.230668927,5.591039207,457.091683,0.86687418,0.851263283,0.919417041,-0.245673949,-0.090111901,-0.072178645,1.7470367,1.349900546,0.82282116,0.76396922,0.685830938,0.996197525,Melanoma
ISIC_0032672.jpg,0.092750082,0.065672973,5.623729319,10.57687271,239.3813854,0.640267981,0.716544754,0.818182913,-0.560798946,-0.143253881,-0.230726962,0.752904692,0.798895332,0.944043462,0.751057104,0.770973825,0.887437289,Melanoma
ISIC_0032684.jpg,0.296345453,0.028617804,4.78689293,3.25774421,125.2886896,0.846767142,0.898996856,0.954263518,-0.338381142,-0.030142602,-0.069380262,0.842211371,0.842569412,0.972746372,0.682148426,0.640604901,0.800026584,Melanoma
ISIC_0032685.jpg,0.047213015,0.079458882,4.783853069,524.5814272,693.5297152,0.639384487,0.658804788,0.767932588,-0.530175998,-0.219556923,-0.245263572,1.17846106,1.177979661,1.087788898,0.809622018,0.831033812,0.92562931,Melanoma
ISIC_0032687.jpg,0.035115857,0.069626859,7.02749787,1809.17627,728.1572088,0.670635335,0.688672873,0.791663154,-0.492178159,-0.19697028,-0.220451697,0.934955343,1.007672835,1.109373403,0.937466571,1.052066086,1.337327471,Melanoma
ISIC_0032695.jpg,0.141098652,0.034422171,6.213761454,21.25339156,322.0242226,0.913387547,0.902577126,0.943943189,-0.150477234,-0.063104192,-0.049854706,1.306288406,1.222998547,1.276477167,1.092282675,0.983736362,0.971273538,Melanoma
ISIC_0032699.jpg,0.070695363,0.057533583,4.00693091,114.7622999,744.6646482,0.597444421,0.619107254,0.691619683,-0.497204265,-0.291792612,-0.325927745,0.810761396,0.943021077,1.006180354,0.598329117,0.723305711,0.819552628,Melanoma
ISIC_0032709.jpg,0.294349268,0.024189567,4.517674389,3.672549174,175.0876516,0.913947068,0.908285522,0.943023073,-0.138420294,-0.060851416,-0.053524948,0.780334686,0.666616434,0.536099309,0.727871401,0.576238898,0.53691618,Melanoma
ISIC_0032716.jpg,0.223221688,0.034371982,2.136114829,8.119199297,606.7200105,0.726270264,0.716416092,0.831988597,-0.462010018,-0.174052748,-0.162164366,0.841009688,0.716669603,0.811261369,0.632689866,0.589121319,0.950267656,Melanoma
ISIC_0032723.jpg,0.080927371,0.063166825,3.095283386,31.65194384,723.0777068,0.512584689,0.568149268,0.692302857,-0.684144106,-0.272610602,-0.347275864,0.865127555,0.937384369,1.065948993,0.582947863,0.743546208,1.109922513,Melanoma
ISIC_0032730.jpg,0.231496823,0.020094668,5.084466266,4.192186407,239.9759297,0.921807975,0.917097153,0.947919543,-0.124283174,-0.055470571,-0.04927415,0.773461219,0.675092221,0.51110937,0.720162024,0.576908199,0.510593037,Melanoma
ISIC_0032750.jpg,0.172303891,0.033560988,3.45933561,6.684882281,413.7541076,0.544300319,0.607159884,0.72573221,-0.652695993,-0.236427014,-0.318145382,0.776924687,0.821746268,0.930271199,0.79528752,0.856404547,0.977122092,Melanoma
ISIC_0032751.jpg,0.124262778,0.04411878,6.157356425,13.10631071,253.1467112,0.570704129,0.650811084,0.780296065,-0.682297374,-0.178698405,-0.270095123,1.309062102,1.189805463,1.075449057,1.10259862,1.033743741,1.022650217,Melanoma
ISIC_0032774.jpg,0.189300258,0.03123805,3.289502579,6.365042876,425.6903283,0.696727982,0.663405081,0.737823905,-0.389292706,-0.291236386,-0.236309101,0.89845366,0.84683493,0.789142257,0.77525349,0.754980053,0.821199602,Melanoma
ISIC_0032790.jpg,0.026529382,0.084784622,7.761516725,690.2384833,711.4470099,0.588065858,0.617212324,0.728017808,-0.579312147,-0.253595264,-0.293417438,0.99674191,0.935304874,0.93481119,0.781881,0.772567109,0.872936048,Melanoma
ISIC_0032806.jpg,0.063611856,0.051796293,5.31251147,15.58339584,535.1233239,0.628199271,0.716179528,0.797542145,-0.521091579,-0.154710839,-0.265420242,0.863670986,0.820211072,0.850369595,0.746891569,0.7628029,0.857565753,Melanoma
ISIC_0032836.jpg,0.227766996,0.023728087,5.429373068,4.111255551,184.4522348,0.781114771,0.819272105,0.894234746,-0.374016007,-0.087324161,-0.128091227,0.612242885,0.594122803,0.781702353,0.680067454,0.648406509,0.776180967,Melanoma
ISIC_0032841.jpg,0.313526732,0.027476255,4.064957455,4.891465348,195.8871347,0.883224004,0.899122119,0.936686452,-0.185978959,-0.054756286,-0.073326935,0.791774071,0.644507809,0.562538002,0.869253219,0.760419992,0.728617361,Melanoma
ISIC_0032845.jpg,0.361861382,0.024581745,4.200446668,1.912852162,105.1828665,0.899374152,0.898196563,0.935253195,-0.158206122,-0.065500113,-0.063991932,0.670534908,0.582826629,0.587612783,0.618275104,0.506947343,0.531888237,Melanoma
ISIC_0032847.jpg,0.208394017,0.0386349,4.754683529,7.49125567,200.708379,0.773393513,0.820051152,0.917796206,-0.496055938,-0.065271077,-0.103508128,1.208244882,1.045161716,0.98696072,0.732791948,0.723645788,0.882919411,Melanoma
ISIC_0032856.jpg,0.051867824,0.067134455,5.124055151,44.49685637,631.2435287,0.495797791,0.569636115,0.674463321,-0.666552195,-0.277851882,-0.381378099,0.930758438,0.928118352,1.042755345,0.609878594,0.730059571,0.984916091,Melanoma
ISIC_0032869.jpg,0.022277484,0.072161521,11.73906773,133.3447,611.7037591,0.349355441,0.376451909,0.454101703,-0.743428175,-0.523163864,-0.569612868,0.829633498,0.852136212,1.042128416,0.841026116,0.897878883,1.079334884,Melanoma
ISIC_0032872.jpg,0.101274798,0.033536779,5.929145475,143.5536448,598.9600114,0.645095209,0.665955008,0.760820026,-0.495662281,-0.225124657,-0.254121682,1.076602724,1.170156657,1.126364813,0.81724099,0.846280986,0.865471966,Melanoma
ISIC_0032873.jpg,0.268192932,0.019554053,4.688549629,5.159498699,267.6235556,0.92815346,0.919634313,0.962760842,-0.155043102,-0.041654498,-0.033290902,0.846957969,0.777506453,0.807726616,0.7619652,0.684133129,0.762361618,Melanoma
ISIC_0032875.jpg,0.199794709,0.04311696,5.527011225,3.760555009,106.8112996,0.796650655,0.816577153,0.898144579,-0.366177219,-0.091864536,-0.112908554,0.481280598,0.415569364,0.625250111,0.66658991,0.631081252,0.770800701,Melanoma
ISIC_0032887.jpg,0.232395509,0.032459937,5.292251968,4.294462043,140.933008,0.610931252,0.666307704,0.813494635,-0.696099014,-0.15995074,-0.21744647,0.817383848,0.787701144,0.991890597,0.770601544,0.763511466,0.953939594,Melanoma
ISIC_0032888.jpg,0.212462131,0.025091858,3.885609768,27.57530047,531.4532578,0.843438106,0.856610388,0.914583041,-0.262814041,-0.078226724,-0.093259537,1.338079244,1.3310308,1.235873041,1.174378637,1.178939245,1.081280505,Melanoma
ISIC_0032917.jpg,0.330691222,0.01729556,4.036519196,3.74993158,262.0047199,0.940042243,0.93579631,0.959465268,-0.094964185,-0.043403679,-0.03785172,2.124663518,1.652500861,1.227079658,0.963346166,0.841879072,0.815909732,Melanoma
ISIC_0032922.jpg,0.05548059,0.053405397,6.836776641,13.69546255,413.5732252,0.696678274,0.744889032,0.823327249,-0.437772463,-0.14891573,-0.21023766,0.83046993,0.718247876,0.773467483,0.701757531,0.702389385,0.847875704,Melanoma
ISIC_0032925.jpg,0.417699172,0.028207774,3.691964473,2.951875929,128.2858038,0.947237803,0.942013972,0.967956344,-0.095464286,-0.035209717,-0.029149638,1.886961185,1.473937249,1.104302343,0.873520156,0.746379366,0.758994282,Melanoma
ISIC_0032927.jpg,0.021462983,0.095713704,8.359545005,109.4791452,679.4950314,0.585655141,0.547244396,0.676974055,-0.58084052,-0.353209533,-0.29588366,0.920629184,0.902386944,1.042892911,0.77688773,0.738264972,0.999412172,Melanoma
ISIC_0032936.jpg,0.167290191,0.027123959,5.683742287,6.085288578,251.8095427,0.722422535,0.750294463,0.820272747,-0.385636299,-0.161698966,-0.199799444,0.925378103,0.930964196,0.944913121,0.804558711,0.791857283,0.781264041,Melanoma
ISIC_0032938.jpg,0.112285189,0.055567824,6.769685913,311.5135606,291.0304514,0.714656203,0.718678981,0.84598003,-0.52105081,-0.151945895,-0.156275339,1.617558942,1.377281065,1.077835559,1.011087293,0.864015767,0.911316489,Melanoma
ISIC_0032955.jpg,0.152631863,0.041351509,5.196619603,7.177241325,222.1183648,0.710553431,0.785365957,0.861205046,-0.447587743,-0.102915825,-0.187164218,0.656826934,0.668953033,0.813725562,0.678241013,0.706771121,0.833275807,Melanoma
ISIC_0032958.jpg,0.020119296,0.082729435,9.231314885,206.8100367,782.5065143,0.410175637,0.456615014,0.53785315,-0.693503097,-0.425768961,-0.501639149,0.923951402,0.903817924,0.983657777,0.824905874,0.854851301,0.965977788,Melanoma
ISIC_0032965.jpg,0.149667487,0.030909526,6.543631633,3.81624755,152.8385253,0.795538089,0.874160807,0.935571055,-0.399335932,-0.039651483,-0.104678955,0.837645715,0.607699653,0.642755022,0.548888078,0.557005715,0.728565523,Melanoma
ISIC_0032968.jpg,0.024185593,0.077486935,9.313904657,129.8287968,671.4029373,0.432442069,0.433748839,0.577040809,-0.760030381,-0.421992693,-0.423941794,1.010659272,0.988301536,0.981744014,0.954875499,0.948223297,0.999865456,Melanoma
ISIC_0032975.jpg,0.168568863,0.026180467,4.107966983,8.09415735,459.5620397,0.831597424,0.826653807,0.876811766,-0.236963205,-0.126810229,-0.119675209,0.72793876,0.601443259,0.440492908,0.81962032,0.711047867,0.691470522,Melanoma
ISIC_0032981.jpg,0.045452937,0.073335928,5.161643836,64.80835959,676.1483519,0.483919228,0.556605284,0.638474175,-0.632946504,-0.310597177,-0.420780194,0.654233983,0.748318737,0.923896694,0.586063025,0.742300068,0.973135149,Melanoma
ISIC_0032985.jpg,0.169928122,0.029447651,5.806887885,5.035874666,200.7544802,0.789586427,0.818294409,0.880825873,-0.320722887,-0.102991501,-0.138090432,0.867559871,0.883457953,0.917764997,0.730824006,0.719335669,0.731070356,Melanoma
ISIC_0032987.jpg,0.023774068,0.076422207,9.694403194,365.2156605,694.6527705,0.432638344,0.442156805,0.571027501,-0.738200638,-0.421896162,-0.436412463,0.97815939,1.031219791,1.081971097,0.872763341,0.952719115,1.077859336,Melanoma
ISIC_0033004.jpg,0.127033517,0.035450536,6.975901581,4.997253827,166.8671925,0.61477583,0.664240303,0.756439746,-0.530999083,-0.212369643,-0.279481756,0.984364338,0.872174332,0.904837875,0.843646067,0.789418235,0.858590959,Melanoma
ISIC_0033047.jpg,0.273207879,0.029078001,4.249447298,5.570617903,211.0514896,0.881012743,0.897537931,0.948263017,-0.23563571,-0.044547358,-0.060074925,0.939378994,0.799265976,0.8250391,0.767289721,0.689124309,0.768547843,Melanoma
ISIC_0033055.jpg,0.033913946,0.060465162,8.635398569,117.8753103,660.8749119,0.564991339,0.602361114,0.735076249,-0.652930373,-0.242182292,-0.289842569,1.202195281,1.223360609,1.100079093,0.954086291,0.975571805,1.018415622,Melanoma
ISIC_0033061.jpg,0.13359633,0.031079193,7.592454378,3.86555016,134.4143113,0.765654752,0.721650403,0.73456097,-0.245668183,-0.318876537,-0.223638359,1.110074243,0.966579121,0.974597284,0.915760611,0.846542007,0.727879107,Melanoma
ISIC_0033063.jpg,0.038433143,0.064534217,7.033713251,28.94003576,579.1917952,0.496882454,0.52350208,0.640204371,-0.666407127,-0.340966051,-0.38003477,0.864455602,0.820734483,0.856983284,0.842731047,0.829524579,0.904366288,Melanoma
ISIC_0033081.jpg,0.36050253,0.019121984,4.233730326,2.182239934,146.3744707,0.815059074,0.809338875,0.864272096,-0.259785778,-0.139921807,-0.131651449,0.894974537,0.805488079,0.737059798,0.746588852,0.667565504,0.681695085,Melanoma
ISIC_0033099.jpg,0.171035353,0.024969436,5.719365799,4.554058996,227.9452553,0.769976364,0.875963052,0.93571455,-0.443817985,-0.034662931,-0.119212359,0.369625606,0.5825809,0.840705137,0.452277794,0.614341722,0.845110641,Melanoma
ISIC_0033103.jpg,0.239724545,0.037211269,5.425506688,2.657908138,85.33112117,0.847438144,0.848130127,0.903978543,-0.241253325,-0.095670455,-0.096556221,0.81311772,0.870330349,0.818021814,0.578408861,0.600169362,0.671695049,Melanoma
ISIC_0033114.jpg,0.2151913,0.024098543,4.381473638,6.625343371,332.7366049,0.811437855,0.790098395,0.841997999,-0.250492544,-0.175879885,-0.141936802,0.57076707,0.551261012,0.529172245,0.786533673,0.751006422,0.660963572,Melanoma
ISIC_0033122.jpg,0.103995451,0.041389484,5.573698155,9.018490838,323.5603261,0.869983938,0.881272149,0.925703805,-0.207761644,-0.06784168,-0.081354745,0.569461152,0.509339517,0.516474485,0.645677122,0.611252449,0.655936106,Melanoma
ISIC_0033125.jpg,0.082732878,0.0418566,8.461007197,25.99600966,323.4107901,0.615318631,0.656699904,0.777122088,-0.592404862,-0.199122779,-0.249871272,1.204172757,1.09036503,1.061600063,0.973031474,0.898344862,0.963816623,Melanoma
ISIC_0033141.jpg,0.163557276,0.034591293,3.013168745,10.49032101,572.3639594,0.613904129,0.636291743,0.721498862,-0.504205271,-0.262377989,-0.295642039,0.916490343,0.831294228,0.878215323,0.757418284,0.731312368,0.89381954,Melanoma
ISIC_0033152.jpg,0.411835354,0.06434098,4.137568824,1.890019754,35.92161493,0.803256296,0.78056381,0.858467924,-0.304945433,-0.15779929,-0.126837101,0.848435453,0.736625379,0.757939297,0.731333671,0.636937426,0.728595271,Melanoma
ISIC_0033174.jpg,0.282133079,0.022325977,3.620264234,6.893712441,361.1362122,0.753688669,0.813466659,0.884595816,-0.398116048,-0.087393415,-0.152383242,1.412215854,1.194364678,1.104118167,1.082082862,1.004390686,0.996645749,Melanoma
ISIC_0033180.jpg,0.06849639,0.064520523,3.47381889,35.93763005,746.0087701,0.366904758,0.344760874,0.466087085,-0.7778925,-0.552567424,-0.515867493,0.811173229,0.791359237,1.063438937,0.798958742,0.769014466,1.118420761,Melanoma
ISIC_0033186.jpg,0.282072741,0.020954128,4.215971101,4.415111984,257.8325449,0.898643039,0.875105696,0.929357731,-0.179191166,-0.08704414,-0.057326299,0.779165819,0.70335929,0.666470638,0.802764604,0.739358507,0.764201172,Melanoma
ISIC_0033193.jpg,0.067043315,0.048383671,9.13654889,205.9745622,405.792402,0.542537289,0.632933339,0.737469327,-0.639607659,-0.210648141,-0.327175581,1.341731634,1.191614196,1.10646278,1.047893852,0.983476388,1.00742599,Melanoma
ISIC_0033204.jpg,0.173407797,0.027655755,3.807249119,8.661917677,477.8601565,0.783222218,0.796196052,0.899848615,-0.441125678,-0.094154651,-0.106522714,0.874120545,0.744117082,0.973917815,0.841723836,0.777842593,1.088233093,Melanoma
ISIC_0033209.jpg,0.06502919,0.069701924,7.023951361,14.55872125,266.1172569,0.756606435,0.795953145,0.855475358,-0.343575098,-0.121197888,-0.172432994,0.735113521,0.689865282,0.69785587,0.764937573,0.744006847,0.781211887,Melanoma
ISIC_0033216.jpg,0.208709131,0.036694784,5.950628051,2.516940831,81.9210124,0.768341451,0.780544268,0.877307592,-0.414343364,-0.116221985,-0.129505029,0.592351869,0.433948481,0.541566026,0.589502712,0.544378016,0.716796836,Melanoma
ISIC_0033217.jpg,0.077465284,0.050890504,4.356428428,26.27818696,627.3330295,0.537002646,0.621306178,0.712184148,-0.609176051,-0.235402704,-0.351878245,0.965155837,0.960417008,0.967382714,0.780081485,0.847433674,0.914518779,Melanoma
ISIC_0033226.jpg,0.095302762,0.046048397,3.91821051,12.02812084,550.9584685,0.637146832,0.697300204,0.806177797,-0.566676482,-0.161688614,-0.23233601,0.760551368,0.762193567,0.889584904,0.776287903,0.824172619,0.927244119,Melanoma
ISIC_0033232.jpg,0.209091033,0.036494247,5.257417686,4.687157878,147.5640884,0.818008145,0.854635016,0.911230464,-0.297945793,-0.070932419,-0.111169218,0.811178689,0.837955645,0.904307602,0.651708179,0.654935232,0.703434973,Melanoma
ISIC_0033241.jpg,0.159327444,0.026462358,5.318489738,5.794397223,292.0542596,0.675700766,0.699854307,0.804581473,-0.498082209,-0.180888712,-0.211155904,0.78691024,0.702982378,0.827924026,0.806611078,0.728822953,0.853458953,Melanoma
ISIC_0033258.jpg,0.078510931,0.049087979,6.833741949,44.16288994,412.9921308,0.829044759,0.846158834,0.895480769,-0.251578895,-0.094117114,-0.116186736,0.936435681,0.824982905,0.635200633,0.776690492,0.695797897,0.601555043,Melanoma
ISIC_0033261.jpg,0.181279744,0.025351329,5.210186806,7.73675037,313.4569335,0.657259366,0.683458319,0.768033582,-0.467684427,-0.214285281,-0.251175547,0.97917245,0.885293657,0.89518654,0.968882568,0.869616179,0.94660169,Melanoma
ISIC_0033267.jpg,0.041797443,0.069398811,8.659930721,23.61398375,365.8399213,0.509199091,0.578662753,0.680572959,-0.647396201,-0.274255646,-0.372109593,0.725809659,0.708125819,0.818415518,0.871714843,0.815464648,0.887573525,Melanoma
